series,date,division,desc_en,index
growth_yoy,2018/7/1,23,Manufacture of other non-metallic mineral products,7.469
growth_yoy,2018/8/1,23,Manufacture of other non-metallic mineral products,5.307
growth_yoy,2018/9/1,23,Manufacture of other non-metallic mineral products,5.421
growth_yoy,2018/10/1,23,Manufacture of other non-metallic mineral products,4.14
growth_yoy,2018/11/1,23,Manufacture of other non-metallic mineral products,4.167
growth_yoy,2018/12/1,23,Manufacture of other non-metallic mineral products,4.343
growth_yoy,2019/1/1,23,Manufacture of other non-metallic mineral products,5.783
growth_yoy,2019/2/1,23,Manufacture of other non-metallic mineral products,4.951
growth_yoy,2019/3/1,23,Manufacture of other non-metallic mineral products,4.199
growth_yoy,2019/4/1,23,Manufacture of other non-metallic mineral products,4.477
growth_yoy,2019/5/1,23,Manufacture of other non-metallic mineral products,4.046
growth_yoy,2019/6/1,23,Manufacture of other non-metallic mineral products,5.127
growth_yoy,2019/7/1,23,Manufacture of other non-metallic mineral products,4.167
growth_yoy,2019/8/1,23,Manufacture of other non-metallic mineral products,5.083
growth_yoy,2019/9/1,23,Manufacture of other non-metallic mineral products,4.124
growth_yoy,2019/10/1,23,Manufacture of other non-metallic mineral products,3.234
growth_yoy,2019/11/1,23,Manufacture of other non-metallic mineral products,4.186
growth_yoy,2019/12/1,23,Manufacture of other non-metallic mineral products,4.956
growth_yoy,2020/1/1,23,Manufacture of other non-metallic mineral products,4.274
growth_yoy,2020/2/1,23,Manufacture of other non-metallic mineral products,5.929
growth_yoy,2020/3/1,23,Manufacture of other non-metallic mineral products,-11.095
growth_yoy,2020/4/1,23,Manufacture of other non-metallic mineral products,-71.923
growth_yoy,2020/5/1,23,Manufacture of other non-metallic mineral products,-50.743
growth_yoy,2020/6/1,23,Manufacture of other non-metallic mineral products,-20.047
growth_yoy,2020/7/1,23,Manufacture of other non-metallic mineral products,-9.677
growth_yoy,2020/8/1,23,Manufacture of other non-metallic mineral products,-8.274
growth_yoy,2020/9/1,23,Manufacture of other non-metallic mineral products,-6.658
growth_yoy,2020/10/1,23,Manufacture of other non-metallic mineral products,-2.479
growth_yoy,2020/11/1,23,Manufacture of other non-metallic mineral products,-2.09
growth_yoy,2020/12/1,23,Manufacture of other non-metallic mineral products,-0.302
growth_yoy,2021/1/1,23,Manufacture of other non-metallic mineral products,0.28
growth_yoy,2021/2/1,23,Manufacture of other non-metallic mineral products,-0.836
growth_yoy,2021/3/1,23,Manufacture of other non-metallic mineral products,8.742
growth_yoy,2021/4/1,23,Manufacture of other non-metallic mineral products,214.388
growth_yoy,2021/5/1,23,Manufacture of other non-metallic mineral products,48.024
growth_yoy,2021/6/1,23,Manufacture of other non-metallic mineral products,-28.169
growth_yoy,2021/7/1,23,Manufacture of other non-metallic mineral products,-37.142
growth_yoy,2021/8/1,23,Manufacture of other non-metallic mineral products,-17.638
growth_yoy,2021/9/1,23,Manufacture of other non-metallic mineral products,-10.065
growth_yoy,2021/10/1,23,Manufacture of other non-metallic mineral products,-1.322
growth_yoy,2021/11/1,23,Manufacture of other non-metallic mineral products,3.635
growth_yoy,2021/12/1,23,Manufacture of other non-metallic mineral products,2.824
growth_yoy,2022/1/1,23,Manufacture of other non-metallic mineral products,5.477
growth_yoy,2022/2/1,23,Manufacture of other non-metallic mineral products,6.054
growth_yoy,2022/3/1,23,Manufacture of other non-metallic mineral products,6.572
growth_yoy,2022/4/1,23,Manufacture of other non-metallic mineral products,7.566
growth_yoy,2022/5/1,23,Manufacture of other non-metallic mineral products,6.131
growth_yoy,2022/6/1,23,Manufacture of other non-metallic mineral products,32.209
growth_yoy,2022/7/1,23,Manufacture of other non-metallic mineral products,34.717
growth_yoy,2022/8/1,23,Manufacture of other non-metallic mineral products,16.656
growth_yoy,2022/9/1,23,Manufacture of other non-metallic mineral products,10.062
growth_yoy,2022/10/1,23,Manufacture of other non-metallic mineral products,3.484
growth_yoy,2022/11/1,23,Manufacture of other non-metallic mineral products,0.147
growth_yoy,2022/12/1,23,Manufacture of other non-metallic mineral products,2.207
growth_yoy,2023/1/1,23,Manufacture of other non-metallic mineral products,1.098
growth_yoy,2023/2/1,23,Manufacture of other non-metallic mineral products,5.163
growth_yoy,2023/3/1,23,Manufacture of other non-metallic mineral products,4.491
growth_yoy,2023/4/1,23,Manufacture of other non-metallic mineral products,1.773
growth_yoy,2023/5/1,23,Manufacture of other non-metallic mineral products,3.664
growth_yoy,2023/6/1,23,Manufacture of other non-metallic mineral products,3.542
growth_yoy,2023/7/1,23,Manufacture of other non-metallic mineral products,2.958
growth_yoy,2023/8/1,23,Manufacture of other non-metallic mineral products,3.381
growth_yoy,2023/9/1,23,Manufacture of other non-metallic mineral products,8.039
growth_yoy,2023/10/1,23,Manufacture of other non-metallic mineral products,6.544
growth_yoy,2023/11/1,23,Manufacture of other non-metallic mineral products,6.904
growth_yoy,2023/12/1,23,Manufacture of other non-metallic mineral products,5.255
growth_yoy,2024/1/1,23,Manufacture of other non-metallic mineral products,6.63
growth_yoy,2024/2/1,23,Manufacture of other non-metallic mineral products,5.051
growth_yoy,2024/3/1,23,Manufacture of other non-metallic mineral products,7.57
growth_yoy,2024/4/1,23,Manufacture of other non-metallic mineral products,11.243
growth_yoy,2024/5/1,23,Manufacture of other non-metallic mineral products,9.839
growth_yoy,2024/6/1,23,Manufacture of other non-metallic mineral products,8.905
growth_yoy,2024/7/1,23,Manufacture of other non-metallic mineral products,12.207
growth_yoy,2024/8/1,23,Manufacture of other non-metallic mineral products,9.324
growth_yoy,2024/9/1,23,Manufacture of other non-metallic mineral products,6.618
growth_yoy,2024/10/1,23,Manufacture of other non-metallic mineral products,5.242
growth_yoy,2024/11/1,23,Manufacture of other non-metallic mineral products,2.941
growth_yoy,2024/12/1,23,Manufacture of other non-metallic mineral products,3.484
growth_yoy,2025/1/1,23,Manufacture of other non-metallic mineral products,1.078
growth_yoy,2025/2/1,23,Manufacture of other non-metallic mineral products,2.324
growth_mom,2015/2/1,23,Manufacture of other non-metallic mineral products,-6.697
growth_mom,2015/3/1,23,Manufacture of other non-metallic mineral products,13.513
growth_mom,2015/4/1,23,Manufacture of other non-metallic mineral products,-3.439
growth_mom,2015/5/1,23,Manufacture of other non-metallic mineral products,1.527
growth_mom,2015/6/1,23,Manufacture of other non-metallic mineral products,3.781
growth_mom,2015/7/1,23,Manufacture of other non-metallic mineral products,-2.561
growth_mom,2015/8/1,23,Manufacture of other non-metallic mineral products,0.351
growth_mom,2015/9/1,23,Manufacture of other non-metallic mineral products,1
growth_mom,2015/10/1,23,Manufacture of other non-metallic mineral products,5.365
growth_mom,2015/11/1,23,Manufacture of other non-metallic mineral products,-2.034
growth_mom,2015/12/1,23,Manufacture of other non-metallic mineral products,4.098
growth_mom,2016/1/1,23,Manufacture of other non-metallic mineral products,-6.34
growth_mom,2016/2/1,23,Manufacture of other non-metallic mineral products,-9.814
growth_mom,2016/3/1,23,Manufacture of other non-metallic mineral products,13.833
growth_mom,2016/4/1,23,Manufacture of other non-metallic mineral products,-2.911
growth_mom,2016/5/1,23,Manufacture of other non-metallic mineral products,1.12
growth_mom,2016/6/1,23,Manufacture of other non-metallic mineral products,4.177
growth_mom,2016/7/1,23,Manufacture of other non-metallic mineral products,-3.059
growth_mom,2016/8/1,23,Manufacture of other non-metallic mineral products,2.767
growth_mom,2016/9/1,23,Manufacture of other non-metallic mineral products,-0.999
growth_mom,2016/10/1,23,Manufacture of other non-metallic mineral products,5.658
growth_mom,2016/11/1,23,Manufacture of other non-metallic mineral products,-1.695
growth_mom,2016/12/1,23,Manufacture of other non-metallic mineral products,1.395
growth_mom,2017/1/1,23,Manufacture of other non-metallic mineral products,-6.28
growth_mom,2017/2/1,23,Manufacture of other non-metallic mineral products,-6.396
growth_mom,2017/3/1,23,Manufacture of other non-metallic mineral products,12.352
growth_mom,2017/4/1,23,Manufacture of other non-metallic mineral products,-2.966
growth_mom,2017/5/1,23,Manufacture of other non-metallic mineral products,1.463
growth_mom,2017/6/1,23,Manufacture of other non-metallic mineral products,3.133
growth_mom,2017/7/1,23,Manufacture of other non-metallic mineral products,-0.904
growth_mom,2017/8/1,23,Manufacture of other non-metallic mineral products,2.066
growth_mom,2017/9/1,23,Manufacture of other non-metallic mineral products,-2.637
growth_mom,2017/10/1,23,Manufacture of other non-metallic mineral products,5.734
growth_mom,2017/11/1,23,Manufacture of other non-metallic mineral products,-1.431
growth_mom,2017/12/1,23,Manufacture of other non-metallic mineral products,1.409
growth_mom,2018/1/1,23,Manufacture of other non-metallic mineral products,-3.338
growth_mom,2018/2/1,23,Manufacture of other non-metallic mineral products,-7.982
growth_mom,2018/3/1,23,Manufacture of other non-metallic mineral products,11.87
growth_mom,2018/4/1,23,Manufacture of other non-metallic mineral products,-2.712
growth_mom,2018/5/1,23,Manufacture of other non-metallic mineral products,1.962
growth_mom,2018/6/1,23,Manufacture of other non-metallic mineral products,3.029
growth_mom,2018/7/1,23,Manufacture of other non-metallic mineral products,0.619
growth_mom,2018/8/1,23,Manufacture of other non-metallic mineral products,0.013
growth_mom,2018/9/1,23,Manufacture of other non-metallic mineral products,-2.531
growth_mom,2018/10/1,23,Manufacture of other non-metallic mineral products,4.449
growth_mom,2018/11/1,23,Manufacture of other non-metallic mineral products,-1.406
growth_mom,2018/12/1,23,Manufacture of other non-metallic mineral products,1.58
growth_mom,2019/1/1,23,Manufacture of other non-metallic mineral products,-2.005
growth_mom,2019/2/1,23,Manufacture of other non-metallic mineral products,-8.706
growth_mom,2019/3/1,23,Manufacture of other non-metallic mineral products,11.068
growth_mom,2019/4/1,23,Manufacture of other non-metallic mineral products,-2.452
growth_mom,2019/5/1,23,Manufacture of other non-metallic mineral products,1.541
growth_mom,2019/6/1,23,Manufacture of other non-metallic mineral products,4.1
growth_mom,2019/7/1,23,Manufacture of other non-metallic mineral products,-0.3
growth_mom,2019/8/1,23,Manufacture of other non-metallic mineral products,0.893
growth_mom,2019/9/1,23,Manufacture of other non-metallic mineral products,-3.421
growth_mom,2019/10/1,23,Manufacture of other non-metallic mineral products,3.557
growth_mom,2019/11/1,23,Manufacture of other non-metallic mineral products,-0.497
growth_mom,2019/12/1,23,Manufacture of other non-metallic mineral products,2.331
growth_mom,2020/1/1,23,Manufacture of other non-metallic mineral products,-2.642
growth_mom,2020/2/1,23,Manufacture of other non-metallic mineral products,-7.257
growth_mom,2020/3/1,23,Manufacture of other non-metallic mineral products,-6.782
growth_mom,2020/4/1,23,Manufacture of other non-metallic mineral products,-69.193
growth_mom,2020/5/1,23,Manufacture of other non-metallic mineral products,78.136
growth_mom,2020/6/1,23,Manufacture of other non-metallic mineral products,68.973
growth_mom,2020/7/1,23,Manufacture of other non-metallic mineral products,12.631
growth_mom,2020/8/1,23,Manufacture of other non-metallic mineral products,2.46
growth_mom,2020/9/1,23,Manufacture of other non-metallic mineral products,-1.72
growth_mom,2020/10/1,23,Manufacture of other non-metallic mineral products,8.192
growth_mom,2020/11/1,23,Manufacture of other non-metallic mineral products,-0.099
growth_mom,2020/12/1,23,Manufacture of other non-metallic mineral products,4.2
growth_mom,2021/1/1,23,Manufacture of other non-metallic mineral products,-2.074
growth_mom,2021/2/1,23,Manufacture of other non-metallic mineral products,-8.289
growth_mom,2021/3/1,23,Manufacture of other non-metallic mineral products,2.222
growth_mom,2021/4/1,23,Manufacture of other non-metallic mineral products,-10.932
growth_mom,2021/5/1,23,Manufacture of other non-metallic mineral products,-16.127
growth_mom,2021/6/1,23,Manufacture of other non-metallic mineral products,-18.004
growth_mom,2021/7/1,23,Manufacture of other non-metallic mineral products,-1.438
growth_mom,2021/8/1,23,Manufacture of other non-metallic mineral products,34.252
growth_mom,2021/9/1,23,Manufacture of other non-metallic mineral products,7.317
growth_mom,2021/10/1,23,Manufacture of other non-metallic mineral products,18.71
growth_mom,2021/11/1,23,Manufacture of other non-metallic mineral products,4.919
growth_mom,2021/12/1,23,Manufacture of other non-metallic mineral products,3.385
growth_mom,2022/1/1,23,Manufacture of other non-metallic mineral products,0.453
growth_mom,2022/2/1,23,Manufacture of other non-metallic mineral products,-7.787
growth_mom,2022/3/1,23,Manufacture of other non-metallic mineral products,2.721
growth_mom,2022/4/1,23,Manufacture of other non-metallic mineral products,-10.102
growth_mom,2022/5/1,23,Manufacture of other non-metallic mineral products,-17.247
growth_mom,2022/6/1,23,Manufacture of other non-metallic mineral products,2.144
growth_mom,2022/7/1,23,Manufacture of other non-metallic mineral products,0.431
growth_mom,2022/8/1,23,Manufacture of other non-metallic mineral products,16.253
growth_mom,2022/9/1,23,Manufacture of other non-metallic mineral products,1.25
growth_mom,2022/10/1,23,Manufacture of other non-metallic mineral products,11.615
growth_mom,2022/11/1,23,Manufacture of other non-metallic mineral products,1.536
growth_mom,2022/12/1,23,Manufacture of other non-metallic mineral products,5.511
growth_mom,2023/1/1,23,Manufacture of other non-metallic mineral products,-0.637
growth_mom,2023/2/1,23,Manufacture of other non-metallic mineral products,-4.08
growth_mom,2023/3/1,23,Manufacture of other non-metallic mineral products,2.065
growth_mom,2023/4/1,23,Manufacture of other non-metallic mineral products,-12.441
growth_mom,2023/5/1,23,Manufacture of other non-metallic mineral products,-15.709
growth_mom,2023/6/1,23,Manufacture of other non-metallic mineral products,2.024
growth_mom,2023/7/1,23,Manufacture of other non-metallic mineral products,-0.135
growth_mom,2023/8/1,23,Manufacture of other non-metallic mineral products,16.731
growth_mom,2023/9/1,23,Manufacture of other non-metallic mineral products,5.813
growth_mom,2023/10/1,23,Manufacture of other non-metallic mineral products,10.07
growth_mom,2023/11/1,23,Manufacture of other non-metallic mineral products,1.88
growth_mom,2023/12/1,23,Manufacture of other non-metallic mineral products,3.883
growth_mom,2024/1/1,23,Manufacture of other non-metallic mineral products,0.662
growth_mom,2024/2/1,23,Manufacture of other non-metallic mineral products,-5.5
growth_mom,2024/3/1,23,Manufacture of other non-metallic mineral products,4.513
growth_mom,2024/4/1,23,Manufacture of other non-metallic mineral products,-9.451
growth_mom,2024/5/1,23,Manufacture of other non-metallic mineral products,-16.773
growth_mom,2024/6/1,23,Manufacture of other non-metallic mineral products,1.157
growth_mom,2024/7/1,23,Manufacture of other non-metallic mineral products,2.893
growth_mom,2024/8/1,23,Manufacture of other non-metallic mineral products,13.732
growth_mom,2024/9/1,23,Manufacture of other non-metallic mineral products,3.193
growth_mom,2024/10/1,23,Manufacture of other non-metallic mineral products,8.65
growth_mom,2024/11/1,23,Manufacture of other non-metallic mineral products,-0.348
growth_mom,2024/12/1,23,Manufacture of other non-metallic mineral products,4.431
growth_mom,2025/1/1,23,Manufacture of other non-metallic mineral products,-1.679
growth_mom,2025/2/1,23,Manufacture of other non-metallic mineral products,-4.334
abs,2015/1/1,24,Manufacture of basic metals,92.777
abs,2015/2/1,24,Manufacture of basic metals,96.418
abs,2015/3/1,24,Manufacture of basic metals,102.016
abs,2015/4/1,24,Manufacture of basic metals,102.759
abs,2015/5/1,24,Manufacture of basic metals,98.233
abs,2015/6/1,24,Manufacture of basic metals,104.593
abs,2015/7/1,24,Manufacture of basic metals,107.568
abs,2015/8/1,24,Manufacture of basic metals,101.335
abs,2015/9/1,24,Manufacture of basic metals,104.282
abs,2015/10/1,24,Manufacture of basic metals,100.523
abs,2015/11/1,24,Manufacture of basic metals,94.234
abs,2015/12/1,24,Manufacture of basic metals,95.262
abs,2016/1/1,24,Manufacture of basic metals,93.982
abs,2016/2/1,24,Manufacture of basic metals,94.123
abs,2016/3/1,24,Manufacture of basic metals,102.411
abs,2016/4/1,24,Manufacture of basic metals,102.665
abs,2016/5/1,24,Manufacture of basic metals,101.994
abs,2016/6/1,24,Manufacture of basic metals,108.735
abs,2016/7/1,24,Manufacture of basic metals,108.896
abs,2016/8/1,24,Manufacture of basic metals,102.909
abs,2016/9/1,24,Manufacture of basic metals,105.076
abs,2016/10/1,24,Manufacture of basic metals,101.686
abs,2016/11/1,24,Manufacture of basic metals,102.152
abs,2016/12/1,24,Manufacture of basic metals,100.305
abs,2017/1/1,24,Manufacture of basic metals,98.333
abs,2017/2/1,24,Manufacture of basic metals,97.581
abs,2017/3/1,24,Manufacture of basic metals,107.866
abs,2017/4/1,24,Manufacture of basic metals,107.718
abs,2017/5/1,24,Manufacture of basic metals,107.375
abs,2017/6/1,24,Manufacture of basic metals,113.071
abs,2017/7/1,24,Manufacture of basic metals,118.061
abs,2017/8/1,24,Manufacture of basic metals,110.857
abs,2017/9/1,24,Manufacture of basic metals,110.388
abs,2017/10/1,24,Manufacture of basic metals,107.323
abs,2017/11/1,24,Manufacture of basic metals,107.262
abs,2017/12/1,24,Manufacture of basic metals,105.754
abs,2018/1/1,24,Manufacture of basic metals,105.328
abs,2018/2/1,24,Manufacture of basic metals,103.433
abs,2018/3/1,24,Manufacture of basic metals,112.324
abs,2018/4/1,24,Manufacture of basic metals,111.473
abs,2018/5/1,24,Manufacture of basic metals,110.733
abs,2018/6/1,24,Manufacture of basic metals,116.848
abs,2018/7/1,24,Manufacture of basic metals,122.182
abs,2018/8/1,24,Manufacture of basic metals,115.306
abs,2018/9/1,24,Manufacture of basic metals,114.511
abs,2018/10/1,24,Manufacture of basic metals,112.394
abs,2018/11/1,24,Manufacture of basic metals,111.555
abs,2018/12/1,24,Manufacture of basic metals,109.366
abs,2019/1/1,24,Manufacture of basic metals,108.687
abs,2019/2/1,24,Manufacture of basic metals,107.168
abs,2019/3/1,24,Manufacture of basic metals,115.721
abs,2019/4/1,24,Manufacture of basic metals,115.891
abs,2019/5/1,24,Manufacture of basic metals,114.557
abs,2019/6/1,24,Manufacture of basic metals,121.871
abs,2019/7/1,24,Manufacture of basic metals,127.981
abs,2019/8/1,24,Manufacture of basic metals,119.568
abs,2019/9/1,24,Manufacture of basic metals,118.273
abs,2019/10/1,24,Manufacture of basic metals,117.358
abs,2019/11/1,24,Manufacture of basic metals,117.089
abs,2019/12/1,24,Manufacture of basic metals,115.065
abs,2020/1/1,24,Manufacture of basic metals,112.672
abs,2020/2/1,24,Manufacture of basic metals,116.225
abs,2020/3/1,24,Manufacture of basic metals,105.751
abs,2020/4/1,24,Manufacture of basic metals,56.832
abs,2020/5/1,24,Manufacture of basic metals,72.073
abs,2020/6/1,24,Manufacture of basic metals,128.344
abs,2020/7/1,24,Manufacture of basic metals,131.955
abs,2020/8/1,24,Manufacture of basic metals,123.408
abs,2020/9/1,24,Manufacture of basic metals,123.158
abs,2020/10/1,24,Manufacture of basic metals,122.424
abs,2020/11/1,24,Manufacture of basic metals,120.456
abs,2020/12/1,24,Manufacture of basic metals,119.262
abs,2021/1/1,24,Manufacture of basic metals,118.097
abs,2021/2/1,24,Manufacture of basic metals,114.612
abs,2021/3/1,24,Manufacture of basic metals,114.215
abs,2021/4/1,24,Manufacture of basic metals,113.687
abs,2021/5/1,24,Manufacture of basic metals,104.849
abs,2021/6/1,24,Manufacture of basic metals,93.642
abs,2021/7/1,24,Manufacture of basic metals,91.477
abs,2021/8/1,24,Manufacture of basic metals,111.787
abs,2021/9/1,24,Manufacture of basic metals,124.443
abs,2021/10/1,24,Manufacture of basic metals,126.769
abs,2021/11/1,24,Manufacture of basic metals,127.997
abs,2021/12/1,24,Manufacture of basic metals,128.252
abs,2022/1/1,24,Manufacture of basic metals,125.694
abs,2022/2/1,24,Manufacture of basic metals,120.611
abs,2022/3/1,24,Manufacture of basic metals,125.441
abs,2022/4/1,24,Manufacture of basic metals,121.425
abs,2022/5/1,24,Manufacture of basic metals,113.114
abs,2022/6/1,24,Manufacture of basic metals,111.302
abs,2022/7/1,24,Manufacture of basic metals,111.609
abs,2022/8/1,24,Manufacture of basic metals,124.482
abs,2022/9/1,24,Manufacture of basic metals,126.07
abs,2022/10/1,24,Manufacture of basic metals,129.074
abs,2022/11/1,24,Manufacture of basic metals,129.771
abs,2022/12/1,24,Manufacture of basic metals,124.438
abs,2023/1/1,24,Manufacture of basic metals,119.811
abs,2023/2/1,24,Manufacture of basic metals,126.775
abs,2023/3/1,24,Manufacture of basic metals,131.558
abs,2023/4/1,24,Manufacture of basic metals,125.066
abs,2023/5/1,24,Manufacture of basic metals,121.225
abs,2023/6/1,24,Manufacture of basic metals,116.396
abs,2023/7/1,24,Manufacture of basic metals,114.2
abs,2023/8/1,24,Manufacture of basic metals,124.974
abs,2023/9/1,24,Manufacture of basic metals,133.18
abs,2023/10/1,24,Manufacture of basic metals,132.278
abs,2023/11/1,24,Manufacture of basic metals,135.289
abs,2023/12/1,24,Manufacture of basic metals,125.775
abs,2024/1/1,24,Manufacture of basic metals,122.924
abs,2024/2/1,24,Manufacture of basic metals,128.546
abs,2024/3/1,24,Manufacture of basic metals,134.437
abs,2024/4/1,24,Manufacture of basic metals,133.784
abs,2024/5/1,24,Manufacture of basic metals,127.733
abs,2024/6/1,24,Manufacture of basic metals,125.679
abs,2024/7/1,24,Manufacture of basic metals,126.204
abs,2024/8/1,24,Manufacture of basic metals,133.677
abs,2024/9/1,24,Manufacture of basic metals,140.701
abs,2024/10/1,24,Manufacture of basic metals,135.976
abs,2024/11/1,24,Manufacture of basic metals,138.514
abs,2024/12/1,24,Manufacture of basic metals,127.328
abs,2025/1/1,24,Manufacture of basic metals,123.875
abs,2025/2/1,24,Manufacture of basic metals,132.826
growth_yoy,2016/1/1,24,Manufacture of basic metals,1.299
growth_yoy,2016/2/1,24,Manufacture of basic metals,-2.381
growth_yoy,2016/3/1,24,Manufacture of basic metals,0.387
growth_yoy,2016/4/1,24,Manufacture of basic metals,-0.092
growth_yoy,2016/5/1,24,Manufacture of basic metals,3.828
growth_yoy,2016/6/1,24,Manufacture of basic metals,3.96
growth_yoy,2016/7/1,24,Manufacture of basic metals,1.234
growth_yoy,2016/8/1,24,Manufacture of basic metals,1.553
growth_yoy,2016/9/1,24,Manufacture of basic metals,0.761
growth_yoy,2016/10/1,24,Manufacture of basic metals,1.157
growth_yoy,2016/11/1,24,Manufacture of basic metals,8.403
growth_yoy,2016/12/1,24,Manufacture of basic metals,5.295
growth_yoy,2017/1/1,24,Manufacture of basic metals,4.629
growth_yoy,2017/2/1,24,Manufacture of basic metals,3.675
growth_yoy,2017/3/1,24,Manufacture of basic metals,5.327
growth_yoy,2017/4/1,24,Manufacture of basic metals,4.923
growth_yoy,2017/5/1,24,Manufacture of basic metals,5.276
growth_yoy,2017/6/1,24,Manufacture of basic metals,3.987
growth_yoy,2017/7/1,24,Manufacture of basic metals,8.416
growth_yoy,2017/8/1,24,Manufacture of basic metals,7.724
growth_yoy,2017/9/1,24,Manufacture of basic metals,5.056
growth_yoy,2017/10/1,24,Manufacture of basic metals,5.544
growth_yoy,2017/11/1,24,Manufacture of basic metals,5.003
growth_yoy,2017/12/1,24,Manufacture of basic metals,5.432
growth_yoy,2018/1/1,24,Manufacture of basic metals,7.114
growth_yoy,2018/2/1,24,Manufacture of basic metals,5.997
growth_yoy,2018/3/1,24,Manufacture of basic metals,4.133
growth_yoy,2018/4/1,24,Manufacture of basic metals,3.486
growth_yoy,2018/5/1,24,Manufacture of basic metals,3.128
growth_yoy,2018/6/1,24,Manufacture of basic metals,3.341
growth_yoy,2018/7/1,24,Manufacture of basic metals,3.491
growth_yoy,2018/8/1,24,Manufacture of basic metals,4.013
growth_yoy,2018/9/1,24,Manufacture of basic metals,3.735
growth_yoy,2018/10/1,24,Manufacture of basic metals,4.724
growth_yoy,2018/11/1,24,Manufacture of basic metals,4.002
growth_yoy,2018/12/1,24,Manufacture of basic metals,3.415
growth_yoy,2019/1/1,24,Manufacture of basic metals,3.188
growth_yoy,2019/2/1,24,Manufacture of basic metals,3.611
growth_yoy,2019/3/1,24,Manufacture of basic metals,3.025
growth_yoy,2019/4/1,24,Manufacture of basic metals,3.963
growth_yoy,2019/5/1,24,Manufacture of basic metals,3.453
growth_yoy,2019/6/1,24,Manufacture of basic metals,4.299
growth_yoy,2019/7/1,24,Manufacture of basic metals,4.746
growth_yoy,2019/8/1,24,Manufacture of basic metals,3.696
growth_yoy,2019/9/1,24,Manufacture of basic metals,3.285
growth_yoy,2019/10/1,24,Manufacture of basic metals,4.417
growth_yoy,2019/11/1,24,Manufacture of basic metals,4.96
growth_yoy,2019/12/1,24,Manufacture of basic metals,5.211
growth_yoy,2020/1/1,24,Manufacture of basic metals,3.667
growth_yoy,2020/2/1,24,Manufacture of basic metals,8.451
growth_yoy,2020/3/1,24,Manufacture of basic metals,-8.616
growth_yoy,2020/4/1,24,Manufacture of basic metals,-50.961
growth_yoy,2020/5/1,24,Manufacture of basic metals,-37.086
growth_yoy,2020/6/1,24,Manufacture of basic metals,5.312
growth_yoy,2020/7/1,24,Manufacture of basic metals,3.106
growth_yoy,2020/8/1,24,Manufacture of basic metals,3.212
growth_yoy,2020/9/1,24,Manufacture of basic metals,4.13
growth_yoy,2020/10/1,24,Manufacture of basic metals,4.317
growth_yoy,2020/11/1,24,Manufacture of basic metals,2.876
growth_yoy,2020/12/1,24,Manufacture of basic metals,3.648
growth_yoy,2021/1/1,24,Manufacture of basic metals,4.815
growth_yoy,2021/2/1,24,Manufacture of basic metals,-1.387
growth_yoy,2021/3/1,24,Manufacture of basic metals,8.004
growth_yoy,2021/4/1,24,Manufacture of basic metals,100.04
growth_yoy,2021/5/1,24,Manufacture of basic metals,45.477
growth_yoy,2021/6/1,24,Manufacture of basic metals,-27.038
growth_yoy,2021/7/1,24,Manufacture of basic metals,-30.676
growth_yoy,2021/8/1,24,Manufacture of basic metals,-9.417
growth_yoy,2021/9/1,24,Manufacture of basic metals,1.043
growth_yoy,2021/10/1,24,Manufacture of basic metals,3.549
growth_yoy,2021/11/1,24,Manufacture of basic metals,6.261
growth_yoy,2021/12/1,24,Manufacture of basic metals,7.538
growth_yoy,2022/1/1,24,Manufacture of basic metals,6.433
growth_yoy,2022/2/1,24,Manufacture of basic metals,5.234
growth_yoy,2022/3/1,24,Manufacture of basic metals,9.829
growth_yoy,2022/4/1,24,Manufacture of basic metals,6.807
growth_yoy,2022/5/1,24,Manufacture of basic metals,7.883
growth_yoy,2022/6/1,24,Manufacture of basic metals,18.86
growth_yoy,2022/7/1,24,Manufacture of basic metals,22.008
growth_yoy,2022/8/1,24,Manufacture of basic metals,11.357
growth_yoy,2022/9/1,24,Manufacture of basic metals,1.308
growth_yoy,2022/10/1,24,Manufacture of basic metals,1.818
growth_yoy,2022/11/1,24,Manufacture of basic metals,1.386
growth_yoy,2022/12/1,24,Manufacture of basic metals,-2.974
growth_yoy,2023/1/1,24,Manufacture of basic metals,-4.68
growth_yoy,2023/2/1,24,Manufacture of basic metals,5.11
growth_yoy,2023/3/1,24,Manufacture of basic metals,4.876
growth_yoy,2023/4/1,24,Manufacture of basic metals,2.999
growth_yoy,2023/5/1,24,Manufacture of basic metals,7.17
growth_yoy,2023/6/1,24,Manufacture of basic metals,4.577
growth_yoy,2023/7/1,24,Manufacture of basic metals,2.321
growth_yoy,2023/8/1,24,Manufacture of basic metals,0.396
growth_yoy,2023/9/1,24,Manufacture of basic metals,5.64
growth_yoy,2023/10/1,24,Manufacture of basic metals,2.483
growth_yoy,2023/11/1,24,Manufacture of basic metals,4.252
growth_yoy,2023/12/1,24,Manufacture of basic metals,1.075
growth_yoy,2024/1/1,24,Manufacture of basic metals,2.598
growth_yoy,2024/2/1,24,Manufacture of basic metals,1.397
growth_yoy,2024/3/1,24,Manufacture of basic metals,2.188
growth_yoy,2024/4/1,24,Manufacture of basic metals,6.971
growth_yoy,2024/5/1,24,Manufacture of basic metals,5.369
growth_yoy,2024/6/1,24,Manufacture of basic metals,7.975
growth_yoy,2024/7/1,24,Manufacture of basic metals,10.511
growth_yoy,2024/8/1,24,Manufacture of basic metals,6.964
growth_yoy,2024/9/1,24,Manufacture of basic metals,5.647
growth_yoy,2024/10/1,24,Manufacture of basic metals,2.795
